4168	 11	 274003	 1	 Los Angeles	 34.054935	 -118.244476
4169	 124	 1233416	 25	 Vancouver	 49.262428	 -123.11554
4170	 20	 346	 25	 Tucson	 32.2218917	 -110.9262353
4171	 19	 380	 1	 CA, Los Angeles	 34.054935	 -118.244476
4172	 16	 1330	 4	 Los Angeles	 34.054935	 -118.244476
4173	 7	 1486	 1	 Brooklyn	 25.0611359	 -77.3129254560189
4174	 23	 3030	 11	 Moat Eel	 0.0	 0.0
4175	 14	 75	 60	 Los Angeles	 34.054935	 -118.244476
4176	 9	 747	 1868	 London	 51.5073219	 -0.1276474
4178	 9	 48	 5	 San Clemente	 33.4270275	 -117.6124179
4179	 8	 157	 40	 Portland	 45.5202471	 -122.6741949
4180	 2	 285	 38	 Los Angeles	 34.054935	 -118.244476
4181	 16	 197	 56	 San Francisco	 8.444585	 125.951249185475
4182	 23	 442	 53	 Los Angeles	 34.054935	 -118.244476
4183	 2	 1618	 12	 Los Angeles 	 34.054935	 -118.244476
4184	 2	 137	 40	 Oakland	 37.8044557	 -122.2713563
4185	 17	 107	 7	 Brooklyn	 25.0611359	 -77.3129254560189
4186	 5	 2465	 1969	 Allentown	 40.6022059	 -75.4712794
4187	 22	 324	 6	 los angeles	 34.054935	 -118.244476
4188	 24	 1251	 75	 Melbourne	 0.0	 0.0
4189	 9	 159	 116	 Los Angeles	 34.054935	 -118.244476
4190	 6	 81	 3	 Los Angeles, CA	 34.054935	 -118.244476
4191	 24	 303	 29	 los angeles	 34.054935	 -118.244476
4192	 144	 111072	 1892	 	 0.0	 0.0
4193	 41	 3988	 52	 Melbourne	 -37.8142176	 144.9631608
4194	 181	 57518	 86	 London	 51.5073219	 -0.1276474
4195	 2	 453	 763	 Berlin	 52.5170365	 13.3888599
4197	 163	 9352	 129	 New York	 40.7306458	 -73.9866136
4198	 1	 63	 59	 	 0.0	 0.0
4200	 20	 734	 21	 San Francisco	 8.444585	 125.951249185475
4201	 1	 1274	 127	 SAN FRANCISCO	 8.444585	 125.951249185475
4202	 2	 726	 24	 Leipzig	 51.3391827	 12.3810549
4203	 8	 251	 20	 Melbourne	 -37.8142176	 144.9631608
4204	 60	 1171	 31	 Berlin	 52.5170365	 13.3888599
4205	 13	 72	 23	 	 0.0	 0.0
4206	 17	 234	 241	 Brooklyn, New York	 42.4331178	 -78.7483629
4207	 15	 146	 102	 Beijing	 39.9059631	 116.391248
4208	 21	 1009	 208	 Jinhua City	 29.1026049	 119.992766288923
4209	 115	 3243	 245	 Shanghai	 39.4414872	 -78.1322246
4210	 17	 5040	 6	 Beijing	 39.9059631	 116.391248
4211	 7	 303	 1	 Beijing	 39.9059631	 116.391248
4212	 41	 42	 38	 Sydney	 -33.8548157	 151.2164539
4213	 44	 596	 594	 	 0.0	 0.0
4214	 5	 389	 60	 Melbourne	 -37.8142176	 144.9631608
4215	 3	 752	 134	 Brighton	 50.8220399	 -0.1374061
4216	 11	 159	 67	 London	 51.5073219	 -0.1276474
4217	 0	 2	 4	 	 0.0	 0.0
4218	 29	 698	 62	 Mount Lawley	 -15.72378	 127.4283
4219	 110	 5454	 169	 Auckland	 -36.8534665	 174.7655514
4222	 13	 454	 1135	 Sydney	 -33.8548157	 151.2164539
4224	 4	 300	 301	 Melbourne	 0.0	 0.0
4225	 5	 593	 50	 Melbourne	 -37.8142176	 144.9631608
4226	 2	 96	 17	 Mville	 33.190889	 -85.931137
4227	 2	 435	 79	 Sydney	 -33.8548157	 151.2164539
4228	 1	 87	 50	 	 0.0	 0.0
4229	 39	 1942	 1137	 Canberra/Sydney	 -35.27910685	 149.129948524237
4230	 25	 1095	 20	 Novosiberk	 0.0	 0.0
4231	 36	 730	 117	 Brisbane	 -27.4689682	 153.0234991
4232	 17	 258	 91	 Brisbane	 -27.4689682	 153.0234991
4233	 1	 234	 141	 Brisbane	 -27.4689682	 153.0234991
4234	 25	 312	 327	 Melbourne	 -37.8142176	 144.9631608
4235	 0	 87	 8	 Sydney	 -33.8548157	 151.2164539
4236	 315	 1545	 30	 Sydney	 -33.8548157	 151.2164539
4237	 19	 140	 143	 Sydney	 -33.8548157	 151.2164539
4238	 7	 127	 1	 Sydney	 -33.8548157	 151.2164539
4239	 7	 1756	 20	 KX / BM	 0.0	 0.0
4240	 6	 1001	 52	 NYC/ /BNE	 0.0	 0.0
4241	 2	 117	 30	 Sydney	 -33.8548157	 151.2164539
4243	 0	 684	 83	 Melbourne	 -37.8142176	 144.9631608
4244	 1	 178	 7	 	 0.0	 0.0
4245	 4	 594	 176	 Melbourne	 -37.8142176	 144.9631608
4247	 7	 118	 186	 Sydney	 -33.8548157	 151.2164539
4249	 18	 76	 518	 Chicago	 41.8755546	 -87.6244212
4251	 14	 255	 14	 	 0.0	 0.0
4255	 3	 627	 86	 New York 	 0.0	 0.0
4256	 0	 184	 23	 	 0.0	 0.0
4257	 40	 735	 112	 Chicago	 41.8755546	 -87.6244212
4259	 21	 1651	 10	 Los Angeles	 34.054935	 -118.244476
4260	 20	 1906	 88	 Los Angeles	 34.054935	 -118.244476
4262	 19	 1126	 50	 	 0.0	 0.0
4263	 11	 64	 9	 Montréal	 45.4972159	 -73.6103642
4264	 21	 396	 50	 	 0.0	 0.0
4265	 14	 258	 63	 	 0.0	 0.0
4266	 4	 45	 78	 Paris/London	 48.8699476	 2.3254321
4267	 7	 796	 200	 	 0.0	 0.0
4268	 19	 44	 30	 from mars	 47.2134255	 -1.5445018
4269	 18	 1220	 677	 dream life	 23.6278997	 58.1962498
4270	 25	 289	 335	 Athens, GA	 33.9550905	 -83.3881868
4271	 5	 126	 113	 Los Angeles	 34.054935	 -118.244476
4272	 3	 20	 14	 Los Angeles	 34.054935	 -118.244476
4273	 0	 41	 141	 whittier	 33.9748932	 -118.0336975
4274	 0	 44	 67	 	 0.0	 0.0
4275	 0	 33	 82	 	 0.0	 0.0
4276	 53	 1319	 1289	 San Francisco	 8.444585	 125.951249185475
4277	 5	 103	 43	 Los Angeles	 34.054935	 -118.244476
4278	 23	 399	 142	 San Gabriel Valley	 17.6210145	 121.7141386
4280	 31	 5268	 18	 Brooklyn	 25.0611359	 -77.3129254560189
4281	 47	 18224	 240	 Frankfurt am Main	 50.2164354	 8.6915513
4282	 9	 564	 1720	 	 0.0	 0.0
4283	 31	 189	 37	 Los Angeles	 34.054935	 -118.244476
4284	 29	 645	 97	 Latino - América	 -32.8236688	 -61.4115964
4285	 0	 29	 56	 	 0.0	 0.0
4286	 22	 127	 286	 LOS ANGELES 	 34.054935	 -118.244476
4287	 0	 26	 64	 	 0.0	 0.0
4288	 15	 206	 3	 	 0.0	 0.0
4289	 5	 505	 13	 Los Angeles 	 34.054935	 -118.244476
4290	 12	 4807	 478	 	 0.0	 0.0
4291	 7	 484	 27	 TOKYO	 34.2255804	 139.294774527387
4292	 32	 1781	 1073	 Tokyo	 34.2255804	 139.294774527387
4294	 5	 1750	 126	 	 0.0	 0.0
4296	 8	 972	 140	 	 0.0	 0.0
4297	 44	 1306	 35	 brooklyn	 25.0611359	 -77.3129254560189
4298	 9	 432	 71	 	 0.0	 0.0
4299	 334	 35937	 1	 Sunlandia	 0.0	 0.0
4300	 4	 22	 10	 	 0.0	 0.0
4302	 6	 96	 96	 	 0.0	 0.0
4303	 21	 340	 406	 Brooklyn	 25.0611359	 -77.3129254560189
4304	 6	 58	 2	 Los Angeles	 34.054935	 -118.244476
4305	 4	 15	 3	 神戸市	 34.6932379	 135.1943764
4306	 3	 172	 20	 Tokyo	 34.2255804	 139.294774527387
4307	 6	 90	 32	 Tokyo	 34.2255804	 139.294774527387
4308	 12	 799	 598	 	 0.0	 0.0
4310	 5	 114	 105	 神戸市	 34.6932379	 135.1943764
4312	 114	 1862	 35	 Fukuoka	 33.6251241	 130.6180016
4313	 8	 10008	 944	 	 0.0	 0.0
4314	 40	 122	 153	 Synth City	 46.3983985	 -75.0254028
4315	 6	 187	 249	 Urban Magic City	 0.0	 0.0
4316	 2	 1970	 58	 Tokyo	 34.2255804	 139.294774527387
4317	 3	 346	 180	 osaka	 49.5550753	 16.7174642
4318	 17	 3096	 1916	 Tokyo	 34.2255804	 139.294774527387
4319	 37	 117	 7	 Tokyo	 34.2255804	 139.294774527387
4320	 24	 196	 1	 osaka,kyoto	 34.9493438	 135.6371711
4321	 0	 15	 61	 	 0.0	 0.0
4322	 5	 87	 201	 tokyo	 34.2255804	 139.294774527387
4323	 8	 748	 1507	 Osaka	 49.5550753	 16.7174642
4324	 16	 1751	 523	 Osaka	 49.5550753	 16.7174642
4325	 22	 981	 49	 London/Barcelona	 51.51178	 -0.0836052
4326	 40	 538	 69	 Washington, D.C.	 36.29885175	 -82.3591933141095
4327	 7	 56	 11	 Osaka	 49.5550753	 16.7174642
4328	 5	 3509	 36	 Tokyo	 34.2255804	 139.294774527387
4330	 21	 84	 71	 Osaka	 49.5550753	 16.7174642
4331	 4	 26	 5	 Los Angeles	 34.054935	 -118.244476
4332	 2	 328	 239	 Tokyo	 34.2255804	 139.294774527387
4333	 48	 78	 62	 Brisbane/Kyoto	 0.0	 0.0
4334	 13	 65	 19	 Los Angeles	 34.054935	 -118.244476
4335	 6	 17	 11	 Tokyo	 34.2255804	 139.294774527387
4336	 0	 18	 24	 	 0.0	 0.0
4337	 35	 13973	 15	 madrid	 40.4167047	 -3.7035825
4338	 86	 429	 242	 Dallas	 32.7762719	 -96.7968559
4339	 36	 74	 80	 Hartford, CT	 41.7645491	 -72.6908673
4340	 13	 55	 116	 Brighton	 50.8220399	 -0.1374061
4341	 40	 218	 88	 tokyo	 34.2255804	 139.294774527387
4342	 5	 27	 6	 	 0.0	 0.0
4343	 4	 62	 81	 	 0.0	 0.0
4344	 22	 221	 616	 ....tokio.....	 34.2255804	 139.294774527387
4345	 0	 21	 108	 	 0.0	 0.0
4346	 7	 31	 46	 Chiba	 36.4503771	 5.0135375
4347	 10	 211	 83	 tokyo	 34.2255804	 139.294774527387
4348	 6	 10	 7	 Tokyo	 34.2255804	 139.294774527387
4349	 1	 25	 13	 Tokyo	 34.2255804	 139.294774527387
4350	 0	 60	 403	 Savannah	 32.0835407	 -81.0998342
4351	 0	 68	 186	 	 0.0	 0.0
4353	 56	 285193	 6	 Los Angeles	 34.054935	 -118.244476
4354	 4	 117	 6	 	 0.0	 0.0
4355	 78	 15016	 305	 ΚΨΛ, Athens	 0.0	 0.0
4356	 151	 41669	 78	 Amsterdam	 0.0	 0.0
4357	 115	 12212	 1062	 Berlin	 52.5170365	 13.3888599
4358	 4	 678	 140	 athens	 33.9550905	 -83.3881868
4359	 224	 34420	 48	 Berlin	 52.5170365	 13.3888599
4360	 38	 6055	 1018	 Sonora	 29.3333331	 -110.6666671
4361	 3	 855	 1	 	 0.0	 0.0
4362	 21	 3788	 67	 	 0.0	 0.0
4363	 249	 68255	 6	 Brooklyn	 25.0611359	 -77.3129254560189
4364	 1	 403	 5	 CA	 61.0666922	 -107.9917071
4366	 12	 817	 490	 	 0.0	 0.0
4367	 1	 167	 396	 	 0.0	 0.0
4368	 12	 408	 27	 Gothenburg	 40.929562	 -100.160516
4369	 2	 119	 20	 	 0.0	 0.0
4370	 0	 5	 11	 Göteborg	 57.7072326	 11.9670171
4372	 3	 38	 13	 Paris	 48.8566101	 2.3514992
4373	 12	 8524	 37	 	 0.0	 0.0
4374	 31	 4445	 153	 Paris	 48.8566101	 2.3514992
4375	 8	 2287	 93	 Paris	 48.8566101	 2.3514992
4376	 11	 930	 22	 Paris	 48.8566101	 2.3514992
4377	 34	 1013	 179	 	 0.0	 0.0
4378	 2	 163	 399	 Ciudad de México	 19.4326009	 -99.1333416
4379	 16	 1217	 205	 New York City	 40.7306458	 -73.9866136
4380	 11	 135	 84	 Portland	 45.5202471	 -122.6741949
4381	 5	 306	 527	 Barcelona	 41.3828939	 2.1774322
4382	 22	 207	 411	 San Diego	 32.7174209	 -117.1627714
4383	 9	 416	 23	 	 0.0	 0.0
4384	 8	 27	 2	 olympia	 47.0450197	 -122.8948725
4385	 1400	 72233	 1933	 West Los Angeles	 34.0463986	 -118.448135
4386	 1	 96	 152	 Canelones	 -34.5242373	 -56.2817519
4387	 27	 766	 70	 San Francisco	 8.444585	 125.951249185475
4388	 0	 11	 165	 Ciudad de México	 19.4326009	 -99.1333416
4389	 0	 3	 3	 	 0.0	 0.0
4390	 15	 399	 112	 	 0.0	 0.0
4391	 12	 622	 652	 Houston	 29.7589382	 -95.3676974
4392	 4	 10	 56	 	 0.0	 0.0
4393	 0	 66	 678	 	 0.0	 0.0
4394	 3	 29	 83	 Houston TX	 29.7589382	 -95.3676974
4395	 5	 140	 330	 	 0.0	 0.0
4396	 0	 109	 923	 	 0.0	 0.0
4397	 15	 157	 192	 DF	 -15.7754462	 -47.7970891
4398	 0	 140	 165	 	 0.0	 0.0
4399	 8	 160	 100	 Monterrey	 25.63978365	 -100.293101629066
4400	 1	 444	 1992	 Salamanca	 40.9651572	 -5.6640182
4401	 24	 542	 2000	 	 0.0	 0.0
4402	 9	 59	 276	 Xalapa Enríquez	 19.5274085	 -96.9238793
4403	 7	 167	 361	 Wuppertal	 0.0	 0.0
4404	 15	 982	 499	 D.F.	 19.3273399	 -99.0191905
4405	 0	 61	 69	 	 0.0	 0.0
4406	 23	 124	 359	 queretaro	 32.5527641	 -115.1532423
4407	 0	 32	 151	 D.F	 19.3273399	 -99.0191905
4408	 12	 824	 42	 DF	 -15.7754462	 -47.7970891
4409	 0	 53	 287	 mexico city	 19.4326009	 -99.1333416
4410	 14	 661	 218	 Mexico City	 19.4326009	 -99.1333416
4411	 0	 45	 81	 DF	 -15.7754462	 -47.7970891
4412	 0	 5	 10	 	 0.0	 0.0
4413	 40	 10013	 478	 Los Angeles	 34.054935	 -118.244476
4414	 160	 1838	 919	 	 0.0	 0.0
4415	 2	 257	 819	 Puebla	 18.833333	 -98.0
4416	 2	 167	 435	 Ciudad de México	 19.4326009	 -99.1333416
4417	 0	 48	 157	 Ciudad de México	 19.4326009	 -99.1333416
4418	 7	 50	 407	 EDOMEX	 19.011445	 -100.39191
4419	 0	 45	 118	 Ciudad de México	 19.4326009	 -99.1333416
4420	 4	 269	 1813	 Distrito Federal	 16.5904056	 -93.027994
4421	 1	 12531	 2002	 Yggdrasil	 48.2134095	 12.6005549
4422	 15	 1765	 1999	 	 0.0	 0.0
4423	 14	 273	 280	 Guadalajara	 40.7399963	 -2.50593002588473
4424	 0	 33	 132	 	 0.0	 0.0
4425	 3	 166	 739	 San Juan 	 0.0	 0.0
4426	 1	 9	 13	 Cholula de Rivadavia	 19.0613889	 -98.3061111
4427	 9	 428	 117	 	 0.0	 0.0
4428	 2	 26	 86	 	 0.0	 0.0
4429	 0	 23	 54	 Xalapa, Veracruz.	 19.5274085	 -96.9238793
4430	 0	 118	 483	 mexico	 19.4326009	 -99.1333416
4431	 21	 199	 928	 Ciudad de México	 19.4326009	 -99.1333416
4432	 0	 138	 422	 Puebla	 18.833333	 -98.0
4433	 0	 50	 91	 	 0.0	 0.0
4434	 9	 101	 154	 	 0.0	 0.0
4435	 0	 17	 169	 Lisbon	 46.441634	 -97.68121
4437	 8	 30	 155	 Chicago	 41.8755546	 -87.6244212
4438	 17	 794	 171	 chicago	 41.8755546	 -87.6244212
4439	 0	 33	 66	 Los Angeles	 34.054935	 -118.244476
4440	 23	 139	 213	 chicago	 41.8755546	 -87.6244212
4441	 0	 62	 163	 	 0.0	 0.0
4442	 4	 72	 27	 Omaha, Nebraska	 41.2587317	 -95.9378732
4443	 3	 260	 48	 Omaha	 41.2587317	 -95.9378732
4444	 21	 5043	 145	 New York	 40.7306458	 -73.9866136
4445	 0	 22	 63	 Chicago, USA	 41.8755546	 -87.6244212
4446	 25	 324	 73	 WORLD VIEW	 0.0	 0.0
4447	 31	 218	 224	 	 0.0	 0.0
4448	 0	 37	 14	 Chicago	 41.8755546	 -87.6244212
4449	 9	 80	 165	 Berlin	 52.5170365	 13.3888599
4450	 0	 37	 52	 Toledo	 41.6786754	 -83.5127283
4451	 2	 239	 102	 Chicago	 41.8755546	 -87.6244212
4452	 9	 309	 246	 New Orleans	 29.9499323	 -90.0701156
4453	 6	 41	 30	 ROGERS PARK	 61.1980556	 -149.8491667
4454	 0	 85	 230	 The land of  'Ooo' 	 43.20565375	 40.2878917017677
4455	 10	 78	 43	 Los Angeles	 34.054935	 -118.244476
4456	 1	 3	 15	 	 0.0	 0.0
4457	 3	 43	 38	 Los Angeles	 34.054935	 -118.244476
4458	 34	 6735	 1309	 Monterrey	 25.63978365	 -100.293101629066
4459	 0	 5	 11	 	 0.0	 0.0
4460	 0	 17	 39	 Los Angeles	 34.054935	 -118.244476
4461	 0	 2	 2	 	 0.0	 0.0
4462	 0	 7	 14	 	 0.0	 0.0
4463	 0	 2	 3	 	 0.0	 0.0
4464	 0	 8	 6	 	 0.0	 0.0
4465	 2	 176	 906	 New York	 40.7306458	 -73.9866136
4466	 24	 1504	 41	 Los Angeles	 34.054935	 -118.244476
4467	 11	 45	 45	 North Las Vegas 	 36.2008371	 -115.1120958
4468	 10	 14	 21	 Reno	 39.52927	 -119.8136744
4469	 24	 56	 20	 Los Angeles, CA	 34.054935	 -118.244476
4470	 0	 13	 4	 	 0.0	 0.0
4471	 12	 187	 619	 Costa Mesa	 33.6633386	 -117.903317
4472	 5	 42	 2	 San José	 37.3361905	 -121.8905833
4473	 12	 20	 17	 	 0.0	 0.0
4475	 0	 724	 5	 Tijuana	 32.5008626	 -116.9641657
4476	 9	 270	 18	 Mexico City	 19.4326009	 -99.1333416
4477	 12	 727	 12	 Mexico City	 19.4326009	 -99.1333416
4478	 28	 2534	 59	 Madrid	 40.4167047	 -3.7035825
